Province_State,Date,Confirmed,Deaths,Recovered,Active,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,Testing_Rate,Hospitalization_Rate,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming
Connecticut,7/17/20,47893,4396,8466,35031,1343.314017,629969,10654,9.178794396,17669.51721,22.24542209,67,6,73,16,218,139,312515,117,1013,236,11,19,156,74,74,12,30,37,1293,401,7807,151,58,23,54,59,10,58,1219,1621,17,7361,561,1,174,27,18,791,3714,360,28,151,180,50,648,610,40,26,63,60
Connecticut,7/18/20,47893,4396,8466,35031,1343.314017,629969,10654,9.178794396,17669.51721,22.24542209,61,5,79,11,229,143,297188,220,1040,232,8,16,125,72,64,11,32,48,1436,668,7896,168,47,29,50,61,15,56,1538,2178,16,7498,633,1,171,21,23,999,4542,362,14,141,229,28,819,829,38,41,48,51
Connecticut,7/19/20,47893,4396,8466,35031,1343.314017,629969,10654,9.178794396,17669.51721,22.24542209,56,1,90,15,232,124,272954,193,973,258,7,17,131,71,61,16,36,32,1404,607,7026,158,60,36,41,58,12,46,1363,1906,20,6579,603,1,245,20,19,941,4092,327,21,144,206,39,773,580,39,37,54,46
Connecticut,7/20/20,48055,4406,8466,35183,1347.85783,657293,10654,9.168660909,18435.90712,22.17042972,61,2,87,14,255,124,292405,117,884,217,10,15,130,69,77,21,27,29,1103,325,5799,153,69,20,36,43,13,42,937,1375,23,6391,544,6,206,23,18,681,3264,287,21,150,202,38,447,472,35,31,45,38
Connecticut,7/21/20,48096,4406,8466,35224,1349.007808,662837,10654,9.160844977,18591.40653,22.15153027,73,3,97,25,226,115,309010,105,881,238,10,17,109,82,88,26,42,32,1014,315,6061,129,67,18,31,30,14,43,1203,1343,30,7876,512,10,214,21,20,664,3539,285,19,147,182,48,434,458,42,37,63,46
Connecticut,7/22/20,48223,4406,8466,35351,1352.569933,674406,10654,9.136718993,18915.89653,22.09319205,60,5,86,21,289,102,316552,112,898,236,12,20,126,81,64,26,36,29,1034,296,6462,138,66,29,43,29,14,36,1186,1410,8,7394,550,1,205,33,15,686,3511,353,27,133,228,65,471,416,40,37,71,43
Connecticut,7/23/20,48232,4410,8516,35306,1352.822367,687888,10712,9.143307348,19294.04281,22.20932161,63,6,94,27,265,102,319246,157,963,221,11,24,128,103,66,41,48,31,1045,265,6333,159,82,33,35,25,13,60,1128,1654,13,7425,520,13,214,30,15,837,3790,342,35,136,186,55,502,460,50,44,56,38
Connecticut,7/24/20,48776,4413,8516,35847,1368.080606,713072,10712,9.047482368,20000.4095,21.96162047,91,5,87,34,226,117,333921,194,1044,247,14,33,179,76,81,30,56,25,1378,356,7740,150,81,24,45,48,37,47,1552,1998,17,8286,607,14,164,34,21,995,4126,322,36,136,201,52,795,574,48,31,60,29
Connecticut,7/25/20,48776,4413,8516,35847,1368.080606,713072,10712,9.047482368,20000.4095,21.96162047,67,9,90,20,240,117,314087,250,974,248,10,23,150,83,57,45,40,17,1629,393,8107,158,92,26,57,43,37,44,1726,2528,29,8541,759,15,196,24,14,1212,4678,440,31,187,198,56,1015,656,51,45,68,36
Connecticut,7/26/20,48776,4413,8516,35847,1368.080606,713072,10712,9.047482368,20000.4095,21.96162047,67,10,82,25,218,127,290552,169,924,200,9,13,145,74,74,42,30,16,1423,315,7281,149,92,22,57,55,23,50,1494,2109,19,7219,608,16,161,34,24,1076,4318,366,35,175,197,50,961,506,44,36,81,45
Connecticut,7/27/20,48983,4418,8516,36049,1373.88659,745051,10712,9.01945573,20897.36394,21.86881163,45,7,95,27,230,121,304215,126,943,235,5,15,141,70,65,36,35,32,1128,271,6660,142,82,18,50,29,12,67,1010,1660,22,6891,495,20,135,24,27,714,3819,377,36,148,213,49,576,421,46,32,67,41
Connecticut,7/28/20,49077,4423,8516,36138,1376.523124,752688,10712,9.012368319,21111.5683,21.82692504,49,4,87,21,248,148,330542,139,901,235,8,12,119,88,68,15,50,28,1131,299,7003,147,91,16,45,19,10,64,1040,1550,25,7370,496,3,174,33,34,607,3926,338,41,143,211,42,480,404,40,39,58,35
Connecticut,7/29/20,49540,4425,8516,36599,1389.509456,765776,10712,8.932176019,21478.66357,21.62293096,72,1,105,18,263,132,350968,134,963,198,11,25,148,82,54,20,44,24,1231,315,7458,146,70,27,40,29,8,50,1094,1683,16,7916,527,6,202,40,25,667,4178,367,28,181,249,58,582,456,61,41,78,48
Connecticut,7/30/20,49670,4431,8613,36626,1393.155726,778728,10807,8.920877793,21841.94428,21.75760016,52,1,91,22,272,141,348775,138,1028,208,11,36,166,82,39,28,39,27,1289,358,7698,189,83,25,46,33,6,52,1209,1828,21,8336,593,9,176,32,31,855,4238,382,34,177,238,65,643,448,49,35,82,48
Connecticut,7/31/20,49810,4432,8613,36765,1397.082479,793996,10807,8.897811684,22270.1847,21.6964465,84,0,94,30,231,147,343503,146,1049,268,9,28,178,90,28,38,42,40,1585,419,8556,190,79,18,44,40,14,47,1561,1843,10,8487,642,5,236,32,21,1044,4866,457,33,156,252,49,770,549,54,62,99,38
Connecticut,8/1/20,49810,4432,8613,36765,1397.082479,793996,10807,8.897811684,22270.1847,21.6964465,84,5,89,28,235,174,338785,215,870,244,8,25,194,88,16,38,44,25,1961,457,9126,184,39,30,50,24,17,43,2103,2597,5,9074,673,5,184,28,17,1206,5553,402,36,161,211,54,996,660,39,55,67,19
Connecticut,8/2/20,49810,4432,8613,36765,1397.082479,793996,10807,8.897811684,22270.1847,21.6964465,73,5,90,14,230,173,327125,232,788,249,13,23,177,107,9,37,66,40,1934,397,8350,206,31,21,40,26,14,51,1936,2157,13,7567,572,3,229,36,19,1061,4843,364,26,181,201,70,932,621,35,42,81,22
Connecticut,8/3/20,50062,4437,8613,37012,1404.150634,829182,10807,8.863009868,23257.08982,21.58723183,84,4,77,6,306,137,349969,182,810,249,13,28,153,101,15,34,57,34,1631,329,7446,248,43,30,33,17,14,39,1231,1598,5,7488,587,3,181,32,22,769,4219,345,27,173,181,105,623,492,41,30,68,25
Connecticut,8/4/20,50110,4437,8613,37060,1405.496949,836271,10807,8.854520056,23455.92374,21.56655358,105,9,80,9,285,149,304757,141,891,239,12,29,172,109,20,40,62,47,1598,255,6655,221,51,30,29,15,8,58,1070,1249,9,6007,571,4,170,28,51,619,3096,370,25,167,191,73,507,446,37,37,76,35
Connecticut,8/5/20,50225,4437,8613,37175,1408.722496,848109,10807,8.834245893,23787.95873,21.51717272,129,8,81,14,246,135,310116,160,817,204,12,22,141,122,14,27,42,47,1436,306,7456,195,67,45,35,16,13,49,1119,1642,20,7487,550,5,180,29,26,750,3581,350,15,165,221,71,572,409,56,30,76,31
Connecticut,8/6/20,50245,4437,8721,37087,1409.28346,857098,10920,8.830729426,24040.08429,21.73350582,132,8,89,10,294,140,321662,200,849,238,11,20,159,120,16,39,50,39,1619,342,8205,219,70,30,51,25,9,45,1354,1858,6,8395,551,7,218,33,32,786,3781,396,35,165,222,62,749,448,65,60,62,25
Connecticut,8/7/20,50320,4441,8721,37158,1411.387078,864633,10920,8.825516693,24251.42773,21.70111288,127,12,86,18,296,141,333857,208,1027,260,11,19,145,112,13,42,58,50,2057,373,8879,240,68,22,61,24,12,50,1623,2025,3,8927,612,9,246,29,45,971,3701,467,38,207,221,71,980,523,63,70,71,39
Connecticut,8/8/20,50320,4441,8721,37158,1411.387078,864633,10920,8.825516693,24251.42773,21.70111288,90,11,88,18,315,142,316938,271,1077,306,9,29,145,92,18,39,53,41,2228,456,8941,232,58,25,77,29,8,40,1920,2610,6,9168,774,6,188,41,53,1229,3890,534,52,209,245,78,1207,662,68,63,45,34
Connecticut,8/9/20,50320,4441,8721,37158,1411.387078,864633,10920,8.825516693,24251.42773,21.70111288,78,8,107,19,290,161,285635,199,1021,297,4,20,146,83,28,35,72,40,2021,322,7419,200,49,22,65,36,13,61,1749,2205,17,8086,677,9,189,51,47,1007,3448,450,54,178,202,64,995,508,56,48,40,34
Connecticut,8/10/20,50567,4444,8721,37402,1418.314991,902957,10920,8.788340222,25326.3482,21.59511144,88,6,104,27,230,167,328410,134,1055,273,11,27,112,98,35,47,71,36,1995,262,7274,253,39,26,68,48,7,55,1417,1859,10,7897,653,2,166,56,52,804,3142,500,57,148,198,59,688,424,54,50,42,36
Connecticut,8/11/20,50684,4444,8721,37519,1421.596634,911299,10920,8.768053034,25560.32656,21.54526083,96,7,89,22,270,142,334130,131,1067,266,12,24,131,93,25,37,66,70,1889,244,6969,210,48,36,70,37,21,39,1391,1765,17,7683,607,8,190,61,56,802,3102,524,52,172,201,69,619,389,53,46,33,40
Connecticut,8/12/20,50706,4450,8721,37535,1422.213696,919283,10920,8.776081726,25784.26365,21.53591291,96,7,94,18,260,153,325610,168,1093,270,13,19,162,56,34,44,89,59,2032,294,7197,213,43,31,73,42,15,42,1390,1711,17,7789,638,4,253,50,47,841,2875,499,52,178,240,51,613,462,76,48,39,46
Connecticut,8/13/20,50782,4450,8809,37523,1424.345361,927335,11015,8.762947501,26010.10802,21.69075657,101,4,96,24,310,190,341773,172,1087,288,13,21,186,76,30,42,69,82,2151,281,7423,233,58,43,83,60,11,45,1397,1814,17,8135,784,5,255,78,68,977,3115,541,52,192,275,51,717,595,44,60,50,42
Connecticut,8/14/20,50897,4453,8809,37635,1427.570908,937690,11015,8.749042183,26300.54747,21.64174706,131,3,108,29,314,208,344138,186,1238,314,14,26,192,115,29,41,79,65,2417,307,8107,241,84,46,92,57,8,44,1725,1936,21,9041,883,4,287,102,54,1236,3552,605,47,224,286,71,964,617,50,71,82,49
Connecticut,8/15/20,50897,4453,8809,37635,1427.570908,937690,11015,8.749042183,26300.54747,21.64174706,134,10,133,29,339,206,319671,291,1238,346,12,17,159,178,36,60,89,95,2540,415,8421,239,77,37,78,47,17,56,2058,2293,41,9299,988,0,340,71,52,1556,3857,597,51,201,309,94,1179,723,59,124,63,46
Connecticut,8/16/20,50897,4453,8809,37635,1427.570908,937690,11015,8.749042183,26300.54747,21.64174706,124,4,166,34,339,193,301192,217,1152,331,11,15,145,212,63,33,66,104,2159,353,7351,222,55,34,75,47,25,59,1796,1781,12,7588,853,1,275,56,52,1513,2725,513,33,199,276,67,1067,708,48,82,41,29
Connecticut,8/17/20,51267,4456,8809,38002,1437.948754,981968,11015,8.691751029,27542.46713,21.48555601,114,5,174,22,314,170,326271,141,1126,253,13,18,134,196,69,36,58,120,1636,319,6973,219,66,49,67,55,22,55,1093,1592,18,8059,740,4,231,33,50,1158,2795,489,15,168,302,94,639,535,45,58,62,20
Connecticut,8/18/20,51255,4456,8809,37990,1437.612175,992731,11015,8.693785972,27844.35026,21.49058628,124,8,148,21,320,215,347938,156,1109,256,20,24,163,199,63,26,70,101,1521,299,7315,209,62,43,91,57,29,52,1123,1701,12,8398,688,9,284,33,49,1057,3759,432,9,159,295,90,598,578,48,52,50,20
Connecticut,8/19/20,51314,4457,8809,38048,1439.267021,1002420,11015,8.685738785,28116.10959,21.46587676,127,8,156,14,302,211,327449,158,1126,271,8,17,134,181,71,32,87,87,1600,330,7205,213,57,37,76,37,33,52,1230,1663,8,8246,660,10,266,39,27,1126,3563,390,16,176,302,92,547,592,50,52,71,16
Connecticut,8/20/20,51432,4458,8893,38081,1442.576713,1014840,11087,8.667755483,28464.46864,21.55661845,119,12,147,18,330,223,331191,119,1308,252,7,26,157,184,85,28,51,80,1698,319,8286,224,76,45,64,38,40,60,1284,1764,12,10051,689,10,337,31,32,1501,3956,367,11,180,310,99,699,596,42,59,68,26
Connecticut,8/21/20,51519,4460,8893,38166,1445.016909,1022370,11087,8.65700033,28675.67183,21.52021584,114,5,167,17,338,230,324663,151,1278,246,11,25,128,153,67,20,52,62,1915,337,7864,234,59,39,79,43,22,68,1716,1829,11,9433,723,6,368,26,38,1633,4115,391,7,191,346,76,908,693,45,63,58,25
Connecticut,8/22/20,51519,4460,8893,38166,1445.016909,1022370,11087,8.65700033,28675.67183,21.52021584,117,12,115,11,323,195,304815,178,1320,249,9,18,140,187,69,34,63,62,1970,447,7520,259,50,21,64,40,20,58,2153,2177,9,9221,654,7,317,34,30,1811,4434,352,7,175,282,103,1097,731,45,82,46,19
Connecticut,8/23/20,51519,4460,8893,38166,1445.016909,1022370,11087,8.65700033,28675.67183,21.52021584,99,4,77,18,292,218,276252,112,1152,229,10,19,114,120,56,29,64,58,1758,302,6382,231,53,27,52,38,30,44,1756,1731,6,7675,529,10,256,33,31,1492,3554,299,9,179,259,71,910,557,54,65,56,32
Connecticut,8/24/20,52011,4460,8893,38658,1458.816639,1077716,11087,8.575109112,30228.02933,21.31664456,86,20,89,16,282,174,291442,88,1025,226,10,13,105,142,54,22,49,55,1268,287,5548,268,36,24,54,57,27,35,1040,1164,27,7101,422,1,221,41,24,936,2893,276,8,170,245,78,489,469,44,43,43,19
Connecticut,8/25/20,52040,4463,8893,38684,1459.630038,1082706,11087,8.576095311,30367.99001,21.30476556,84,5,78,14,295,166,297294,91,1036,219,7,15,111,119,51,21,55,50,1103,241,5470,273,33,24,72,31,11,38,844,1109,11,7272,416,2,206,39,27,823,2891,287,9,168,237,53,507,396,38,33,62,17
Connecticut,8/26/20,52220,4463,8893,38864,1464.67872,1098035,11087,8.546533895,30797.94137,21.23132899,97,4,76,17,292,160,301112,112,1027,235,5,18,93,131,50,25,50,55,1099,288,6000,251,35,30,58,25,8,37,886,1110,10,7387,435,0,205,31,32,900,2891,300,12,165,238,63,483,471,17,41,88,20
Connecticut,8/27/20,52350,4465,8967,38918,1468.32499,1113496,11180,8.52913085,31231.5951,21.35625597,90,8,67,21,282,157,285455,113,1090,276,9,6,129,120,74,28,58,56,1063,281,5569,250,40,28,58,29,11,39,888,1094,13,7116,403,2,245,23,29,953,2407,301,16,178,247,66,487,444,38,25,88,27
Connecticut,8/28/20,52495,4465,8967,39063,1472.391984,1127506,,8.505571959,31624.55084,,97,7,86,36,245,168,304219,141,1110,263,15,16,134,132,61,25,51,57,1299,283,6289,222,53,23,57,28,16,38,1085,1204,9,7657,425,4,249,32,37,1107,3359,347,7,183,271,75,747,475,27,48,76,25
Connecticut,8/29/20,52495,4465,8967,39063,1472.391984,1127506,,8.505571959,31624.55084,,91,15,99,28,285,205,283216,156,1210,263,10,9,125,125,58,32,50,63,1331,317,6556,226,40,34,51,24,16,55,1278,1355,8,7177,456,9,212,40,39,1303,2951,300,14,179,289,63,812,522,28,43,71,22
Connecticut,8/30/20,52495,4465,8967,39063,1472.391984,1127506,,8.505571959,31624.55084,,84,8,79,15,259,188,278405,112,1005,209,7,11,127,134,49,28,41,67,1035,309,6001,172,35,26,44,24,11,55,1136,1334,16,7057,420,7,225,26,28,1136,3175,280,24,107,273,67,694,469,41,39,57,25
Connecticut,8/31/20,52879,4465,8967,39447,1483.162506,1173096,,8.44380567,32903.26978,,87,2,79,17,276,167,323750,115,1079,228,9,9,137,157,56,29,50,77,753,243,5645,180,45,28,50,25,12,73,849,953,29,7261,413,2,227,31,42,792,2613,287,4,158,292,69,396,406,48,29,55,15
Delaware,4/12/20,1625,35,191,1590,166.8782169,11103,190,2.153846154,1140.214672,11.69230769,16,0,7,14,25,16,31,65306,104,32,0,4,29,18,4,3,8,7,3,1366,22,8,0,8,12,0,2,2,16,627,8,208,70,0,30,10,3,1286,3,39,0,20,42,0,0,156,7,15,0,5
Delaware,4/13/20,1758,41,213,1717,180.5365571,11820,201,2.332195677,1213.846476,11.4334471,14,0,16,10,39,10,27,69218,118,41,0,9,34,15,4,8,16,7,1,1898,55,11,1,10,15,0,1,5,17,804,11,229,76,0,25,11,1,1618,8,36,3,18,50,0,1,234,9,21,2,2
Delaware,4/14/20,1926,43,277,1883,197.7891974,12304,204,2.232606438,1263.550511,10.59190031,18,0,30,7,25,6,41,70648,97,42,0,5,30,24,11,12,23,14,0,2223,36,18,4,16,13,0,0,1,8,903,6,257,78,1,37,15,1,1795,4,32,2,19,40,0,2,251,12,19,3,1
Delaware,4/15/20,2014,46,354,1968,206.8262947,13102,208,2.284011917,1345.500552,10.32770606,15,0,14,17,17,5,33,70416,99,26,0,7,24,22,17,10,20,8,3,2234,24,7,6,16,17,1,1,10,9,911,11,261,82,0,40,10,3,1860,2,49,0,28,36,1,0,259,15,28,2,0
Delaware,4/16/20,2070,55,378,2015,212.5771748,13350,209,2.657004831,1370.968736,10.09661836,17,0,14,13,29,7,42,69901,107,23,1,5,33,20,8,13,22,11,1,2395,27,5,4,16,17,2,1,8,14,847,7,253,78,0,26,7,1,1870,2,45,2,29,40,1,0,257,4,26,2,2
Delaware,4/17/20,2317,61,378,2256,237.9426637,13350,209,2.632714717,1370.968736,9.020284851,15,0,20,8,35,6,41,72993,116,35,1,9,23,16,23,8,21,12,5,2431,35,4,7,11,11,3,2,8,8,914,6,243,83,0,51,5,0,2121,5,44,5,28,39,0,1,281,3,21,3,1
Delaware,4/18/20,2538,67,423,2471,260.6381012,14017,224,2.639873916,1439.465825,8.825847124,15,0,12,16,33,8,33,67073,102,30,0,10,38,15,11,6,24,8,5,1896,18,7,7,20,22,1,0,7,20,862,10,236,92,0,29,9,1,1679,2,36,1,36,30,3,1,244,3,20,4,0
Delaware,4/19/20,2538,67,466,2471,260.6381012,14794,249,2.639873916,1519.259287,9.810874704,10,0,5,17,28,7,40,64927,101,29,0,6,25,14,11,5,27,6,4,1597,27,10,3,13,12,1,4,1,13,770,8,220,85,0,33,12,0,1484,4,34,0,33,27,1,0,177,8,16,4,2
Delaware,4/20/20,2745,72,495,2673,281.8958187,16470,256,2.62295082,1691.374912,9.326047359,10,0,11,10,34,9,30,70743,119,38,0,4,25,20,10,7,21,13,6,2105,35,10,2,14,10,1,4,4,12,884,4,237,76,0,32,13,2,1845,4,49,0,36,42,0,1,267,5,22,4,0
Delaware,4/21/20,2931,82,565,2849,300.9969561,16656,263,2.797679973,1710.47605,8.973046742,21,0,16,9,30,10,40,75717,133,37,0,5,36,23,6,11,16,22,7,2318,50,18,7,22,14,0,6,8,13,877,10,232,90,0,42,22,2,2068,2,40,0,42,36,0,3,470,7,27,10,0
Delaware,4/22/20,3200,89,599,3111,328.6217194,16553,269,2.78125,1699.898538,8.40625,14,1,7,18,25,9,45,77202,113,37,0,6,40,28,10,10,12,9,8,2617,28,14,6,17,24,0,4,6,14,939,6,265,107,0,47,10,4,2269,5,51,0,61,40,0,6,480,5,41,11,0
Delaware,4/23/20,3308,92,643,3216,339.7127025,16912,290,2.781136638,1736.765787,8.76662636,20,1,12,19,47,17,46,76147,138,41,0,7,38,20,15,6,15,13,8,2583,34,15,2,22,12,0,12,7,12,961,6,278,112,0,62,16,3,2386,1,40,0,62,62,1,3,488,8,30,8,5
Delaware,4/24/20,3442,100,703,3342,353.473737,17379,277,2.905287623,1784.724019,8.047646717,16,1,13,16,35,8,38,73441,131,47,0,12,38,17,8,7,12,18,4,2453,18,20,2,17,14,0,3,6,14,941,5,256,102,0,45,20,2,2205,4,52,0,35,70,1,2,429,5,31,8,3
Delaware,4/25/20,3576,112,809,3464,367.2347715,17698,300,3.131991051,1817.483497,8.389261745,22,2,16,12,28,12,49,76831,151,37,0,7,36,23,9,7,16,12,6,2408,21,13,1,17,10,1,8,1,15,973,11,312,105,0,33,17,4,2215,5,40,0,27,62,1,4,299,11,25,5,5
Delaware,4/26/20,4034,120,911,3914,414.2687551,19249,317,2.974714923,1976.762337,7.858205255,16,0,18,8,26,12,52,63393,126,44,0,6,29,15,9,7,8,18,1,1606,25,9,1,16,10,2,3,1,11,750,4,215,96,0,39,15,1,1405,5,47,0,26,42,3,3,346,14,19,8,1
Delaware,4/27/20,4162,125,996,4037,427.4136238,19616,325,3.003363767,2014.45114,7.808745795,11,0,17,10,27,10,50,71933,147,64,0,8,38,21,6,10,10,24,3,2445,48,12,0,20,6,2,7,6,8,904,7,236,109,0,50,24,0,2099,7,42,0,31,49,3,5,297,11,32,14,2
Delaware,4/28/20,4575,137,1096,4438,469.8263645,21180,,2.994535519,2175.065005,,16,0,23,10,22,11,49,75427,130,48,0,5,39,15,6,8,10,13,6,2675,39,13,0,26,10,2,12,5,14,930,15,290,117,0,58,22,1,2435,8,43,0,22,36,3,2,271,11,21,7,5
Delaware,4/29/20,4655,144,1173,4511,478.0419075,21538,,3.093447905,2211.82956,,15,0,21,12,29,11,42,74135,159,43,0,3,26,19,23,5,11,22,3,2578,22,10,4,22,9,1,6,3,11,995,5,261,102,0,71,17,5,2241,4,57,4,29,50,6,0,250,12,26,10,6
Delaware,4/30/20,4734,152,1275,3307,486.1547562,21820,,3.210815378,2240.789349,,19,0,29,7,37,12,38,72552,170,45,0,4,32,32,17,7,8,21,6,2432,27,11,6,20,14,2,10,5,12,936,15,269,107,0,61,12,4,2239,9,49,3,32,45,14,1,283,12,23,5,1
Delaware,5/1/20,4918,159,1403,3356,505.0505051,22585,,3.233021553,2319.350479,,18,0,20,9,27,12,16,86040,139,34,0,2,20,16,7,1,9,8,10,2953,16,17,6,6,10,1,2,1,7,783,4,125,68,1,67,8,3,2669,4,44,7,42,32,14,2,259,4,18,10,1
Delaware,5/2/20,5038,168,1546,3324,517.3738195,23112,,3.33465661,2373.470369,,20,0,15,10,23,10,21,85013,111,31,0,1,14,12,7,8,2,14,7,2755,14,12,3,6,5,0,2,1,7,778,1,113,101,2,67,7,0,2598,3,54,7,61,31,9,0,275,3,10,6,9
Delaware,5/3/20,5208,177,1640,3391,534.8318484,23737,,3.398617512,2437.654298,,14,0,16,10,16,12,19,69457,103,28,0,0,11,13,8,2,4,8,5,1909,7,9,5,2,5,0,0,3,6,592,8,102,91,1,46,9,3,1627,2,42,0,51,26,6,1,210,2,19,5,7
Delaware,5/4/20,5288,182,1716,3390,543.0473914,24110,,3.441754917,2475.959267,,16,0,16,13,27,11,18,81482,139,41,0,2,20,17,11,6,12,7,10,2696,15,12,4,2,7,0,1,1,4,740,4,137,91,1,63,25,0,2377,1,55,0,33,31,3,2,287,2,17,1,9
Delaware,5/5/20,5371,187,1847,3337,551.5710172,24680,,3.481660771,2534.495011,,15,0,23,9,36,7,26,81215,128,31,0,0,15,38,11,6,14,12,11,2815,33,19,4,3,13,0,2,3,1,738,3,170,81,0,74,23,0,2360,3,66,0,12,40,4,3,305,1,12,8,9
Delaware,5/6/20,5778,193,2008,3577,593.3675921,26468,,3.340256144,2718.112397,,6,0,35,12,32,4,23,79291,109,46,0,1,25,19,15,6,13,14,8,2666,32,19,3,5,10,0,1,3,16,751,7,129,125,0,75,19,1,2517,7,72,0,23,59,1,2,318,1,24,15,11
Delaware,5/7/20,5939,202,2110,3627,609.9013724,27326,,3.401246001,2806.224095,,11,0,15,7,31,6,19,83784,125,66,0,1,24,20,9,17,19,9,11,3198,36,10,2,5,10,0,1,2,60,905,13,168,158,0,94,20,3,2651,9,81,0,16,74,1,2,351,3,33,12,9
Delaware,5/8/20,6111,213,2288,3610,627.5647898,28264,,3.485517919,2902.551337,,12,1,28,13,22,10,31,81759,126,51,0,0,23,31,11,17,12,26,12,3110,15,14,4,7,13,0,0,3,7,839,5,161,159,0,84,14,1,2559,7,50,1,32,46,1,6,350,1,18,7,8
Delaware,5/9/20,6277,221,2450,3606,644.6120415,29296,,3.520790186,3008.531841,,18,1,23,13,40,20,31,81975,143,53,0,6,12,13,10,17,7,11,3,3086,12,14,4,8,18,0,1,4,3,761,6,174,138,0,78,13,0,2673,7,87,14,36,45,1,4,425,3,14,1,10
Delaware,5/10/20,6277,221,2537,3519,644.6120415,31039,,3.520790186,3187.527984,,8,1,15,14,44,3,16,77455,134,50,0,2,25,12,12,17,16,10,7,2772,11,11,6,3,17,1,1,2,6,776,5,149,126,2,75,18,0,2301,7,78,6,27,43,2,4,328,5,26,3,2
Delaware,5/11/20,6565,225,2619,3721,674.1879963,31928,,3.427265804,3278.823206,,13,0,13,12,37,5,24,77939,130,40,0,2,21,21,8,14,13,13,14,2794,19,17,4,2,14,1,0,3,3,728,5,147,123,2,88,23,1,2347,5,79,2,43,63,11,4,339,3,31,3,2
Delaware,5/12/20,6741,237,2802,3702,692.2621908,33291,,3.515798843,3418.795519,,16,1,16,16,43,2,19,80049,136,48,0,1,20,34,11,16,10,12,11,2902,33,24,6,5,11,2,2,4,7,815,3,181,120,3,78,22,1,2559,1,60,4,57,53,11,4,340,2,22,7,3
Delaware,5/13/20,6952,247,2942,3763,713.9306855,34753,,3.552934407,3568.934567,,23,0,19,19,46,12,17,81457,162,41,1,2,21,29,13,17,5,19,17,3059,25,18,7,7,21,1,1,2,21,858,11,196,149,0,77,21,0,2716,3,61,5,51,62,10,6,303,4,22,17,2
Delaware,5/14/20,7223,260,3080,3883,741.7608373,36857,,3.599612349,3785.003348,,19,3,29,20,39,5,26,80557,155,34,1,7,28,21,14,4,15,33,20,3087,25,13,6,6,16,1,2,3,23,962,16,199,170,1,84,29,4,2525,2,74,6,38,52,9,10,301,6,20,7,5
Delaware,5/15/20,7373,271,3210,3892,757.1649804,38278,,3.675573037,3930.93193,,9,1,22,17,30,13,31,85820,195,70,1,4,24,25,17,5,16,17,14,3950,19,30,1,8,13,1,3,2,20,1098,5,208,216,3,73,15,10,2816,4,87,8,55,57,15,7,368,9,42,13,6
Delaware,5/16/20,7547,286,3367,3894,775.0337864,39758,,3.789585266,4082.919475,,12,2,15,16,30,18,28,82035,243,64,1,6,27,17,10,4,8,11,10,4177,17,24,6,10,12,7,5,12,27,1225,3,255,249,2,70,14,3,2711,4,112,9,73,41,13,5,371,2,44,10,4
Delaware,5/17/20,7670,290,3478,3902,787.6651838,40865,,3.780964798,4196.602051,,13,1,20,14,32,6,22,76633,227,65,1,1,22,13,14,5,11,19,10,2905,27,21,11,5,10,4,2,9,10,895,11,187,240,1,64,18,0,1964,7,113,13,72,53,18,7,387,5,22,17,1
Delaware,5/18/20,7869,297,3545,4027,808.1013469,42458,,3.774304232,4360.194051,,19,5,14,10,29,4,17,83080,192,75,1,1,27,21,9,3,5,13,9,3118,20,18,16,2,14,3,4,4,5,792,11,201,173,2,64,31,3,2691,19,101,8,72,47,22,6,332,3,22,14,5
Delaware,5/19/20,8037,304,3760,3973,825.3539872,44132,,3.78250591,4532.104288,,23,5,23,9,39,2,19,82674,172,51,1,2,30,26,10,18,4,15,15,3171,30,29,7,3,15,4,4,12,6,865,7,242,176,4,70,24,0,2541,10,109,8,62,41,8,6,357,2,23,9,4
Delaware,5/20/20,8194,310,3965,3919,841.4769903,45412,,3.783256041,4663.552976,,28,0,16,8,41,2,24,84990,170,71,1,4,33,23,16,13,6,13,11,3294,25,26,8,5,12,3,10,7,16,969,7,269,142,1,72,19,2,2860,6,83,10,84,50,17,7,279,1,29,13,7
Delaware,5/21/20,8386,317,4130,3939,861.1942935,47542,,3.780109707,4882.291808,,27,5,25,10,55,6,45,88634,229,88,1,5,31,49,9,9,8,12,17,3767,52,28,5,3,13,21,1,3,35,1098,3,278,213,0,93,13,3,3081,8,89,1,86,49,12,7,424,2,37,22,9
Delaware,5/22/20,8529,322,4296,3911,875.8795766,48986,,3.775354672,5030.582359,,23,0,21,7,57,11,43,89606,285,97,1,8,24,41,7,13,9,14,21,4016,52,37,6,11,25,14,0,14,44,1355,4,326,314,0,126,27,2,3218,11,144,0,104,72,18,8,505,14,51,21,2
